id,word
1046265,"这是,一部,动人,人心,心弦,动人心弦,平缓,舒雅,略带,感伤,恋爱,小说,小说,主人,主人公,渡边,第一,人称,第一人称,展开,他同,两个,女孩,间,爱情,纠葛,渡边,第一,一个,第一个,恋人,直子,原是,高中,好,同学,木月,女友,木月,自杀,一年,后,渡边,同直子,不期,不期而遇,交往,直子,已,变得,娴静,腼腆,美丽,晶莹,眸子,里,不时,掠过,一丝,难以,捕捉,阴翳,两人,一日,日复一日,落叶,飘零,东京,街头,漫无,目标,前,后,并肩,行走,不止,直子,20,岁,生日,晚上,两人,发生,关系,性关系,不料,第二,二天,第二天,直子,便,不知,去向,不知去向,几个,月,后,直子,来信,说,住,进,一家,远,深山,里,精神,疗养,疗养院,渡边,前去,探望,时,发现,直子,带有,成熟,女性,丰腴,娇美,晚间,两人,同处,一室,渡边,约束,分手,前,永远,等待,直子,返校,偶然,相遇,渡边,年级,低年级,绿子,交往,绿子,内向,直子,截然,简直,迎,春天,晨光,蹦跳,世界,一头,小鹿,期间,渡边,内心,苦闷,彷徨,一方,念念,念念不忘,直,...,(,展开,),这是,一部,动人,人心,心弦,动人心弦,平缓,舒雅,略带,感伤,恋爱,小说,小说,主人,主人公,渡边,第一,人称,第一人称,展开,他同,两个,女孩,间,爱情,纠葛,渡边,第一,一个,第一个,恋人,直子,原是,高中,好,同学,木月,女友,木月,自杀,一年,后,渡边,同直子,不期,不期而遇,交往,直子,已,变得,娴静,腼腆,美丽,晶莹,眸子,里,不时,掠过,一丝,难以,捕捉,阴翳,两人,一日,日复一日,落叶,飘零,东京,街头,漫无,目标,前,后,并肩,行走,不止,直子,20,岁,生日,晚上,两人,发生,关系,性关系,不料,第二,二天,第二天,直子,便,不知,去向,不知去向,几个,月,后,直子,来信,说,住,进,一家,远,深山,里,精神,疗养,疗养院,渡边,前去,探望,时,发现,直子,带有,成熟,女性,丰腴,娇美,晚间,两人,同处,一室,渡边,约束,分手,前,永远,等待,直子,返校,偶然,相遇,渡边,年级,低年级,绿子,交往,绿子,内向,直子,截然,简直,迎,春天,晨光,蹦跳,世界,一头,小鹿,期间,渡边,内心,苦闷,彷徨,一方,念念,念念不忘,直子,缠绵,病情,柔情,一方,难以,抗拒,绿子,大胆,表白,迷人,活力,传来,直子,自杀,噩耗,渡边,失,魂魄,四处,徒步,旅行,徒步旅行,直子,同房,病友,玲子,鼓励,下,摸索,此后,人生,挪威的森林,日,村上春树,上海译文出版社,林少华,2001-2,8.1,村上,村上春树,1949,日本,小说,小说家,曾,早稻,稻田,大学,早稻田,早稻田大学,文学,学部,文学部,戏剧,科,就读,1979,年,第一,一部,第一部,小说,听风,之歌,问世,后,搬,上,银幕,随后,优秀,作品,优秀作品,1973,年,弹子,球,寻羊,冒险,冒险记,挪威,森林,相继,发表,创作,不,受,传统,拘束,构思,新奇,行文,潇洒,不,流于,庸俗,浅薄,刻画,人,孤独,无奈,更,特色,情绪,写成,负,东西,内心,心智,性,操作,使,升华,一种,优雅,格调,一种,乐在其中,境界,以此,读者,生活,城市,里,提供,一种,生活,模式,生命,体验"
1084336,"王子,小王子,一个,超凡,脱俗,超凡脱俗,仙童,住,一颗,只,大,一丁,丁点,点儿,一丁点,丁点儿,一丁点儿,行星,小行星,上,陪伴,一朵,喜爱,小,玫瑰,玫瑰花,玫瑰,玫瑰花,虚荣,虚荣心,伤害,王子,小王子,感情,王子,小王子,告别,行星,小行星,遨游,太空,遨游太空,旅行,访问,六个,行星,见闻,使,陷入,忧伤,感到,大,荒唐,可笑,太,不,一个,点灯,人,星球,上,王子,小王子,才,找到,一个,朋友,人,点灯,人,天地,狭小,点灯,人,容,下,第二,二个,第二个,人,地理,理学,学家,地理学,理学家,地理学家,指点,下,孤单,王子,小王子,来到,人类,居住,地球,王子,小王子,发现,人类,缺乏,想象,想象力,只知,鹦鹉,重复,别人,讲过,王子,小王子,越来,越来越,思念,星球,上,那枝,玫瑰,小玫瑰,王子,小王子,一只,小,狐狸,王子,小王子,耐心,征服,小,狐狸,结成,亲密,朋友,小,狐狸,心中,秘密,肉眼,不见,看不见,事务,本质,心灵,才能,洞察,洞察一切,礼物,送给,王子,小王子,秘密,王子,小王子,哈拉,撒哈拉,大,沙漠,遇险,飞行,行员,飞行员,...,(,展开,),王子,小王子,一个,超凡,脱俗,超凡脱俗,仙童,住,一颗,只,大,一丁,丁点,点儿,一丁点,丁点儿,一丁点儿,行星,小行星,上,陪伴,一朵,喜爱,小,玫瑰,玫瑰花,玫瑰,玫瑰花,虚荣,虚荣心,伤害,王子,小王子,感情,王子,小王子,告别,行星,小行星,遨游,太空,遨游太空,旅行,访问,六个,行星,见闻,使,陷入,忧伤,感到,大,荒唐,可笑,太,不,一个,点灯,人,星球,上,王子,小王子,才,找到,一个,朋友,人,点灯,人,天地,狭小,点灯,人,容,下,第二,二个,第二个,人,地理,理学,学家,地理学,理学家,地理学家,指点,下,孤单,王子,小王子,来到,人类,居住,地球,王子,小王子,发现,人类,缺乏,想象,想象力,只知,鹦鹉,重复,别人,讲过,王子,小王子,越来,越来越,思念,星球,上,那枝,玫瑰,小玫瑰,王子,小王子,一只,小,狐狸,王子,小王子,耐心,征服,小,狐狸,结成,亲密,朋友,小,狐狸,心中,秘密,肉眼,不见,看不见,事务,本质,心灵,才能,洞察,洞察一切,礼物,送给,王子,小王子,秘密,王子,小王子,哈拉,撒哈拉,大,沙漠,遇险,飞行,行员,飞行员,找到,生命,泉水,王子,小王子,蛇,下,离开,地球,回到,B612,号,行星,小行星,上,童话,描写,王子,小王子,成人,骗人,世界,征服,最终,找到,理想,理想,连结,宇宙,万物,爱,爱,世间,缺少,王子,小王子,流露,露出,流露出,一种,伤感,情绪,作者,圣,埃克,絮,佩里,献辞,中说,本书,献给,长成,大人,从前,孩子,王子,小王子,赢得,儿童,读者,成年,成年人,喜爱,作品,凝练,语言,渗透,作者,人类,人类,文明,人类文明,深邃,思索,表现,出,讽刺,幻想,真情,哲理,使,法国,世界,上,最为,著名,一部,童话,小说,小王子,法国,安东尼·德·圣-埃克苏佩里,人民文学出版社,马振聘,2003-8,9.1,安托万,·,德,·,圣,埃克,苏,佩里,Antoine,de,Saint,Exupery,,,1900,1944,1900,年,6,月,29,日,出生,法国,里昂,有志,有志于,报考,海军,学院,未能,如愿,未能如愿,却,有幸,成,空军,一员,1923,年,退役,后,职业,1926,年,圣,埃克,苏,佩里,拉泰科,埃尔,航空,公司,航空公司,期间,在此期间,出版,小说,南方,邮件,1929,夜航,1931,从此,文学,上,声誉,鹊起,声誉鹊起,1939,年,一部,作品,人,大地,问世,第二,二次,世界,大战,第二次,第二次世界大战,期间,重入,法国,空军,后,辗转,去,纽约,流亡,生活,期间,写出,空军,飞行,行员,飞行员,一个,人质,信,王子,小王子,1943,作品,1944,年,返回,同盟,盟国,同盟国,地中,中海,地中海,空军,军部,部队,空军部队,当年,7,月,31,日,飞行,中,驾驶,飞机,飞,上,湛蓝,天空,就此,再也,回来"
1008145,"围城,钱钟书,所著,长篇,小说,长篇小说,第一,第一版,1947,年,上海,晨光,出版,公司,出版,1949,年,政治,原因,本书,长期,中国,大陆,台湾,重印,仅,香港,盗印,1980,年,作者,修订,中国,大陆,地区,人民,文学,出版,出版社,人民文学出版社,刊印,此后,作者,曾,小幅,修改,几次,围城,出版,人,推崇,1949,年,后,长期,重印,本书,淡出,视野,1960,年代,旅美,汉学,学家,汉学家,夏志清,中国,小说,小说史,(,A,History,Modern,Chinese,Fiction,),中,本书,作出,很,高,评价,这才,关注,评价,两,幽默,语言,生活,深刻,观察,1990,年代,有人,提出,本书,看法,这是,一部,拔高,小说,一部,出色,作品,很多,人,这是,一部,幽默,作品,特色,各具特色,人物,语言,之外,作者,...,(,展开,),围城,钱钟书,所著,长篇,小说,长篇小说,第一,第一版,1947,年,上海,晨光,出版,公司,出版,1949,年,政治,原因,本书,长期,中国,大陆,台湾,重印,仅,香港,盗印,1980,年,作者,修订,中国,大陆,地区,人民,文学,出版,出版社,人民文学出版社,刊印,此后,作者,曾,小幅,修改,几次,围城,出版,人,推崇,1949,年,后,长期,重印,本书,淡出,视野,1960,年代,旅美,汉学,学家,汉学家,夏志清,中国,小说,小说史,(,A,History,Modern,Chinese,Fiction,),中,本书,作出,很,高,评价,这才,关注,评价,两,幽默,语言,生活,深刻,观察,1990,年代,有人,提出,本书,看法,这是,一部,拔高,小说,一部,出色,作品,很多,人,这是,一部,幽默,作品,特色,各具特色,人物,语言,之外,作者,夹,叙,其间,文字,显着,机智,幽默,这是,本书,一大,特色,有人,这是,作者,卖弄,文字,语言,显得,尖酸,刻薄,尖酸刻薄,说法,不,大多,人,接受,围城,钱锺书,人民文学出版社,无,1991-2,9.0,钱钟书,(,1910,－,1998,),字,哲良,默存,号,槐聚,中国,江苏,无锡,无锡人,中国,近代,著名,名作,作家,名作家,著名作家,文学,研究,研究家,毕业,清华,华大,大学,清华大学,外文,外文系,获,文学,学士,赴,上海,光华,大学,任教,后,考取,第三,三届,第三届,(,1935,年,),庚子,赔款,庚子赔款,公费,留学,公费留学,资格,名列,榜首,名列榜首,留学,英国,牛津,大学,英国牛津大学,埃克,塞特,埃克塞特,学院,大学,毕业,大学毕业,后,任教,任教于,多所,高校,新,中国,成立,后,评为,一级,教授,晚年,就职,中国,社会,科学,学院,科学院,中国社会科学院,副,院长,夫人,杨,绛,著名,名作,作家,名作家,著名作家,育有,一女,钱媛,(,1937,年,1997,年,),曾,毛泽东,选集,英文,文版,英文版,翻译,小组,成员,1998,年,逝世,享年,88,岁"
1017143,"承受,生命,之轻,米兰,·,德拉,昆德拉,最负,盛名,作品,小说,描写,托马,托马斯,特,丽莎,萨丽娜,之间,感情,生活,感情生活,一个,男人,两个,女人,三角,性爱,故事,一部,哲理,小说,小说,永恒,轮回,讨论,读者,带入,一系,系列,一系列,思考,中,轻,重,灵,肉,承受,生命,之轻,一部,意象,繁复,书,装载,多种,涵义,政治,政治化,社会,内涵,揭示,人性,考察,命运,特定,历史,政治,语境,下,呈现,两性,关系,性关系,两性关系,本质,上,探索,德拉,昆德拉,元素,糅合,写成,一部,非同,凡响,非同凡响,小说,既有,隐喻,式,哲学,思考,有人,悲欢,离合,悲欢离合,生命,历程,展现,不能承受的生命之轻,捷克,米兰·昆德拉,上海译文出版社,许钧,2003-7,8.5,米兰,·,德拉,昆德拉,Milan,Kundera,,,1929,捷克,小说,小说家,生于,捷克,布尔,布尔诺,市,父亲,钢琴,琴家,钢琴家,音乐,艺术,学院,教授,生长,一个,小国,实在,一种,优势,身处,小国,做,一个,可怜,眼光,狭窄,人,一个,广闻,博识,世界,世界性,人,童年,年时,时代,童年时代,便,学过,作曲,受过,音乐,熏陶,教育,少年,年时,时代,少年时代,阅读,世界,文艺,名著,青年,年时,时代,青年时代,写过,诗,剧本,画过,画,搞,音乐,电影,教学,说,曾,艺术,领域,里,四处,摸索,试图,找到,方向,50,年代,初,诗人,登上,文坛,出版,人,一座,广阔,花园,1953,独白,1957,一个,五月,诗集,诗歌,创作,诗歌创作,长远,追求,30,岁,写出,第一,一个,第一个,短篇,小说,短篇小说,后,确信,找到,方向,从此,走上,小说,创作,路,1967,年,第一,一部,第一部,长篇,小说,长篇小说,玩笑,捷克,出,...,(,展开,),米兰,·,德拉,昆德拉,Milan,Kundera,,,1929,捷克,小说,小说家,生于,捷克,布尔,布尔诺,市,父亲,钢琴,琴家,钢琴家,音乐,艺术,学院,教授,生长,一个,小国,实在,一种,优势,身处,小国,做,一个,可怜,眼光,狭窄,人,一个,广闻,博识,世界,世界性,人,童年,年时,时代,童年时代,便,学过,作曲,受过,音乐,熏陶,教育,少年,年时,时代,少年时代,阅读,世界,文艺,名著,青年,年时,时代,青年时代,写过,诗,剧本,画过,画,搞,音乐,电影,教学,说,曾,艺术,领域,里,四处,摸索,试图,找到,方向,50,年代,初,诗人,登上,文坛,出版,人,一座,广阔,花园,1953,独白,1957,一个,五月,诗集,诗歌,创作,诗歌创作,长远,追求,30,岁,写出,第一,一个,第一个,短篇,小说,短篇小说,后,确信,找到,方向,从此,走上,小说,创作,路,1967,年,第一,一部,第一部,长篇,小说,长篇小说,玩笑,捷克,出版,大成,成功,巨大成功,连出,三版,印数,惊人,每次,都,几天,内售馨,作者,捷克,当代,文坛,上,地位,从此,好景,不长,好景不长,1968,年,苏联,入侵,捷克,后,玩笑,列为,禁书,德拉,昆德拉,电影,学院,电影学,电影学院,职务,文学,创作,文学创作,难以,情形,下,携,妻子,1975,年,离开,捷克,来到,法国,移居,法国,后,很快,便,法国,读者,最,喜爱,外国,作家,绝大,大多,绝大多数,作品,笑,忘录,1978,承受,之轻,1984,不朽,1990,都,法国,走红,才,世界,文坛,瞩目,曾多次,国际,文学,文学奖,提名,诺贝,贝尔,文学,诺贝尔,文学奖,诺贝尔文学奖,候选,选人,候选人,小说,外,德拉,昆德拉,还,出版,三本,论述,小说,艺术,文集,小说,艺术,1936,叛卖,遗嘱,1993,世界,世界各地,流传,甚广,德拉,昆德拉,善于,反讽,手法,幽默,语调,描绘,人类,境况,作品,表面,轻松,实质,沉重,；,表面,随意,实质,精致,；,表面,通俗,实质,深邃,机智,充满,人生,智慧,正因如此,世界,国家,掀起,德拉,昆德拉,热,德拉,昆德拉,原先,捷克,捷克语,创作,近年,年来,近年来,尝试,法语,写作,已,出版,缓慢,1995,身份,1997,两部,小说"
1040771,"哈佛,大学,哈佛大学,符号,符号学,专家,罗伯特,·,兰登,法国,巴黎,法国巴黎,出差,期间,一个,午夜,接到,一个,紧急,电话,得知,卢浮宫,博物,博物馆,年迈,馆长,人,杀害,卢浮宫,博物,博物馆,里,尸体,旁边,发现,一个,难以,捉摸,难以捉摸,密码,兰登,法国,一位,颇,天分,密码,破译,专家,索菲,·,奈,芙,一大,大堆,一大堆,怪异,密码,整理,过程,当中,发现,一连,连串,一连串,线索,隐藏,芬奇,达芬奇,艺术,作品,艺术作品,当中,深感,震惊,线索,都,却,画家,巧妙,隐藏,兰登,无意,之中,无意之中,震惊,发现,已故,博物,博物馆,馆长,峋,山隐,修会,Priory,sion,成员,这是,一个,真实,秘密,组织,密组织,秘密组织,成员,包括,艾撒克,・,牛顿,爵士,波提,切利,维克,维克多,·,雨果,芬奇,达芬奇,无疑,增加,风险,兰登,感觉,找寻,一个,石破天,石破天惊,历史,秘密,这是,个数,世纪,证明,人,启迪,很,危险,秘密,这场,足迹,遍及,巴黎,伦敦,追逐,中,兰登,奈,芙,发现,一位,始终,不,露面,幕,...,(,展开,),哈佛,大学,哈佛大学,符号,符号学,专家,罗伯特,·,兰登,法国,巴黎,法国巴黎,出差,期间,一个,午夜,接到,一个,紧急,电话,得知,卢浮宫,博物,博物馆,年迈,馆长,人,杀害,卢浮宫,博物,博物馆,里,尸体,旁边,发现,一个,难以,捉摸,难以捉摸,密码,兰登,法国,一位,颇,天分,密码,破译,专家,索菲,·,奈,芙,一大,大堆,一大堆,怪异,密码,整理,过程,当中,发现,一连,连串,一连串,线索,隐藏,芬奇,达芬奇,艺术,作品,艺术作品,当中,深感,震惊,线索,都,却,画家,巧妙,隐藏,兰登,无意,之中,无意之中,震惊,发现,已故,博物,博物馆,馆长,峋,山隐,修会,Priory,sion,成员,这是,一个,真实,秘密,组织,密组织,秘密组织,成员,包括,艾撒克,・,牛顿,爵士,波提,切利,维克,维克多,·,雨果,芬奇,达芬奇,无疑,增加,风险,兰登,感觉,找寻,一个,石破天,石破天惊,历史,秘密,这是,个数,世纪,证明,人,启迪,很,危险,秘密,这场,足迹,遍及,巴黎,伦敦,追逐,中,兰登,奈,芙,发现,一位,始终,不,露面,幕后,操纵,幕后操纵,斗智,智斗,斗勇,斗智斗勇,解开,错综,错综复杂,谜团,峋,山隐,修会,掩盖,秘密,隐藏,多年,令人,震惊,令人震惊,古老,真相,永远,消逝,历史,尘埃,之中,达·芬奇密码,美,丹·布朗,上海人民出版社,朱振武,2004-2,8.3,丹,·,布朗,Dan,Brown,,,1964,美国,畅销,作家,毕业,默斯,阿默斯,特,学院,曾,一名,英语,教师,1996,年,写作,推出,数字,城堡,骗局,天使,魔鬼,3,部,小说,均,不错,销售,成绩,天使,魔鬼,最为,成功,奠定,小说,界,地位,达,·,芬奇,密码,4,部,作品,出版,后,有史以来,最为,畅销,小说,布朗,作品,已,翻译,译成,翻译成,多种,文字,世界,内,广为,流传,广为流传"
1016300,"梦里,花落,知多少,郭敬明,出版,第二,二部,第二部,小说,此作,一改,幻城,奇幻,风格,天上,回到,人间,小说,北京,上海,大都,都市,大都市,背景,讲述,几个,年青,年青人,爱情,故事,爱情故事,情节,曲折,语言,幽默,生动,主人,主人公,即将,走出,校门,大学,学生,大学生,成长,过程,中,友情,爱情,都,经历,蜕变,那种,成长,快乐,忧伤,很能,年轻,读者,共鸣,梦里花落知多少,郭敬明,春风文艺出版社,无,2003-11,7.1,郭敬明,1983,网名,第四,四维,第四维,；,别名,小四,2001,年,作品,剧本,第三,三届,第三届,全国,新,概念,作文,大赛,一等,一等奖,2002,年,作品,校园,民谣,第四,四届,第四届,全国,新,概念,作文,大赛,一等,一等奖,著,小说,爱,痛,边缘,幻城,左手,倒影,右手,年华,梦里,花落,知多少,猜,火车,1995,－,2005,夏至,未至,音乐,小说,迷藏,主编,岛,系列,无极,悲伤,逆流,成河,最,小说,N,世界"
1529893,"全书,收录,安妮,墨脱,之行,拍,八张,图片,皆,沿途,见,莲花,叙述,年轻,女子,庆昭,身患,疾病,滞留,高原,静,死亡,中年,男人,中年男人,善生,刚刚,结束,逐利,追名逐利,暄,往日,内心,长久,压抑,黑暗,苏醒,去,隔绝,与世隔绝,墨脱,寻访,旧友,内河,内河,世界,遗忘,女子,命运,命运多舛,一路,路上,一路上,善生,向庆昭,讲述,内河,往昔,雅鲁,藏布,鲁藏布,雅鲁藏布江,江,河谷,奇崛,险阻,恰似,叙述,中,依次,展开,一代,代人,一代人,苦痛,流离,蜕变,过程,莲花,安妮宝贝,作家出版社,无,2006-3,8.0,安妮,宝贝,自由,作家,现居,北京,曾,任职,金融,广告,网络,行业,已,出版,短篇,小说,短篇小说,集,告别,薇,安,散文,短篇,小说,短篇小说,集,八月,未央,长篇,小说,长篇小说,彼岸,彼岸花,摄影,图文,文集,图文集,蔷薇,岛屿"
1082154,"地主,少爷,福贵,嗜,赌,成性,终于,赌光,家业,一贫,如洗,一贫如洗,穷困,之中,福贵,母亲,生病,前去,求医,没想,想到,没想到,半路,路上,半路上,国民,民党,国民党,部队,抓,壮丁,后,解放,解放军,俘虏,回到,家乡,才,母亲,去世,妻子,家珍,含辛茹苦,带大,一双,儿女,女儿,不幸,聋哑,聋哑人,儿子,机灵,活泼,悲剧,从此,才,渐次,上演,每读,一页,都,不住,止不住,泪湿,双眼,生命,里,难得,温情,次次,一次次,死亡,撕扯,粉碎,只,剩得,老,福贵,伴随,一头,老牛,阳光,下,回忆,活着,余华,南海出版公司,无,1998-5,9.2,余华,浙江,海盐,人,1960,年出,生于,浙江,杭州,父母,迁居,海盐,海盐县,中学,毕业,中学毕业,后,父母,医生,余华,当过,曾当过,牙医,五年,后弃,医从文,县,文化,文化馆,嘉兴,文联,从此,文学,创作,文学创作,生涯,曾,北京,鲁迅,文学,学院,文学院,鲁迅文学院,北师,师大,北师大,中文,中文系,合办,研究,研究生,研究生班,深造,1984,年,发表,小说,余华是,中国,先锋,先锋派,小说,代表,人物,叶兆言,苏童,人,齐名,作品,短篇,小说,短篇小说,集,十八,八岁,十八岁,出门,远行,世事,如烟,长篇,小说,长篇小说,细雨,中,呼喊,战栗,兄弟"
1026425,"三重,三重门,一部,一个,少年,写,却,简单,划入,儿童,文学,儿童文学,意义,上,小说,恰恰,成熟,老练,以老到,见长,17,岁,韩寒,注定,扮演,不安,安分,不安分,引人,注目,引人注目,角色,一篇,杯中,窥人,问鼎,首届,全国,新,概念,作文,大赛,却,期末,考试,期末考,期末考试,成绩,成绩单,高挂,七盏,红灯,留级,2000,年,七门,功课,红灯,照亮,前程,眼下,韩寒,一个,话题,一个,‘,高材,’,留级,留级生,引出,话题,韩寒,何许,何许人,何许人也,三重门,韩寒,作家出版社,无,2000-5,7.4,无"
1066462,"习惯,向左走,习惯,向右走,始终,不曾,相遇,向左走,·,向右走,几米,首次,表现,男女,感情,长篇,图文,创作,男女,主角,生活,在生活中,巧妙,关系,故事,设计,页面,衔接,上,巧思,安排,线条,上色,上,作,更,细致,手法,俐落,变化,几米,成熟,作品,代表,代表作,幾米,本书,创作,灵感,始于,隔壁,电钻,声吵,画画,只好,发呆,天马,马行,行空,马行空,天马行空,胡思,胡思乱想,从不,我家,隔壁,住,人,只,隔,一道,薄薄,薄薄的,墙,睡,外面,偶然,相遇,不曾,提及,住处,也许,再,相逢,永远,不,住,隔壁,向左走·向右走,幾米,生活·读书·新知三联书店,无,2002-8,8.4,畿米,台湾,文化,大学,美术,美术系,设计,设计组,毕业,曾,广告,公司,广告公司,担任,美术,指导,12,年,畿米,住,台北,在家,工作,报纸,杂志,出版,品,提供,图画,全心,投入,全心投入,喜欢,绘本,创作,1998,年,绘本,创作,1999,年,向左走,·,向右走,一举,成名,一举成名,掀起,港台,绘本,热潮,本广,受欢迎,作品,卖出,美,德,法,希腊,日,韩等,多种,版本,作品,1998,年,森林,里,秘密,微笑,鱼,；,1999,年,向左走,·,向右走,月亮,忘记,听畿,米,唱歌,；,2000,年,黑白,异境,森林,唱游,心中,开,一朵,朵花,一朵花,；,2001,年,地下,地下铁,照相,本子"
